Date,Open Price,Close Price,High Price,Low Price,Volume,daydiffirence,dayopenchange,openchange,volumechangepercent
5-Feb-10,1064.12,1066.19,1067.13,1044.5,6438900224,22.63,-33.13,1.01,0.08995484
8-Feb-10,1065.51,1056.74,1071.2,1056.51,4089819904,14.69,1.39,-0.68,-0.574372558
9-Feb-10,1060.06,1070.52,1079.28,1060.06,5114259968,19.22,-5.45,3.32,0.200310518
10-Feb-10,1069.68,1068.13,1073.67,1059.34,4251450112,14.33,9.62,-0.84,-0.202944838
11-Feb-10,1067.1,1078.47,1080.04,1060.59,4400869888,19.45,-2.58,-1.03,0.033952328
12-Feb-10,1075.95,1075.51,1077.81,1062.97,4160679936,14.84,8.85,-2.52,-0.057728534
16-Feb-10,1079.13,1094.87,1095.67,1079.13,4080770048,16.54,3.18,3.62,-0.019582061
17-Feb-10,1096.14,1099.51,1101.03,1094.72,4259229952,6.31,17.01,1.27,0.04189957
18-Feb-10,1099.03,1106.75,1108.24,1097.48,3878619904,10.76,2.89,-0.48,-0.098130278
19-Feb-10,1105.49,1109.17,1112.42,1100.8,3944280064,11.62,6.46,-1.26,0.016646931
22-Feb-10,1110,1108.01,1112.29,1105.38,3814439936,6.91,4.51,0.83,-0.034039107
23-Feb-10,1107.49,1094.6,1108.58,1092.18,4521050112,16.4,-2.51,-0.52,0.156293374
24-Feb-10,1095.89,1105.24,1106.42,1095.5,4168359936,10.92,-11.6,1.29,-0.084611258
25-Feb-10,1101.24,1102.94,1103.5,1086.02,4521129984,17.48,5.35,-4,0.078026964
26-Feb-10,1103.1,1104.49,1107.24,1097.56,3945189888,9.68,1.86,0.16,-0.145985393
1-Mar-10,1105.36,1115.71,1116.11,1105.36,3847640064,10.75,2.26,0.87,-0.025353157
2-Mar-10,1117.01,1118.31,1123.46,1116.51,4134680064,6.95,11.65,1.3,0.069422542
3-Mar-10,1119.36,1118.79,1125.64,1116.58,3951320064,9.06,2.35,1.05,-0.046404745
4-Mar-10,1119.12,1122.97,1123.73,1116.66,3945009920,7.07,-0.24,0.33,-0.001599526
5-Mar-10,1125.12,1138.7,1139.38,1125.12,4132999936,14.26,6,2.15,0.045485124
8-Mar-10,1138.4,1138.5,1141.05,1136.77,3774680064,4.28,13.28,-0.3,-0.094927217
9-Mar-10,1137.56,1140.45,1145.37,1134.9,5185569792,10.47,-0.84,-0.94,0.272079981
10-Mar-10,1140.22,1145.61,1148.26,1140.09,5469120000,8.17,2.66,-0.23,0.051845673
11-Mar-10,1143.96,1150.24,1150.24,1138.99,4669060096,11.25,3.74,-1.65,-0.171353525
12-Mar-10,1151.71,1149.99,1153.41,1146.97,4928159744,6.44,7.75,1.47,0.052575335
15-Mar-10,1148.53,1150.51,1150.98,1141.45,4164110080,9.53,-3.18,-1.46,-0.183484502
16-Mar-10,1150.83,1159.46,1160.28,1150.35,4369769984,9.93,2.3,0.32,0.04706424
17-Mar-10,1159.94,1166.21,1169.84,1159.94,4963200000,9.9,9.11,0.48,0.119566009
18-Mar-10,1166.13,1165.83,1167.77,1161.16,4234510080,6.61,6.19,-0.08,-0.172083643
19-Mar-10,1166.68,1159.9,1169.2,1155.33,5212409856,13.87,0.55,0.85,0.187609916
22-Mar-10,1157.25,1165.81,1167.82,1152.88,4261680128,14.94,-9.43,-2.65,-0.223088007
23-Mar-10,1166.47,1174.17,1174.72,1163.83,4411639808,10.89,9.22,0.66,0.033991823
24-Mar-10,1172.7,1167.72,1173.04,1166.01,4705750016,7.03,6.23,-1.47,0.062500177
25-Mar-10,1170.03,1165.73,1180.69,1165.09,5668899840,15.6,-2.67,2.31,0.16990066
26-Mar-10,1167.58,1166.59,1173.93,1161.48,4708420096,12.45,-2.45,1.85,-0.203991939
29-Mar-10,1167.71,1173.22,1174.85,1167.71,4375580160,7.14,0.13,1.12,-0.076067612
30-Mar-10,1173.75,1173.27,1177.83,1168.92,4084999936,8.91,6.04,0.53,-0.071133471
31-Mar-10,1171.75,1169.43,1174.56,1165.77,4484340224,8.79,-2,-1.52,0.089052183
1-Apr-10,1171.23,1178.1,1181.43,1170.69,4006870016,10.74,-0.52,1.8,-0.119162889
5-Apr-10,1178.71,1187.44,1187.73,1178.71,3881619968,9.02,7.48,0.61,-0.032267468
6-Apr-10,1186.01,1189.44,1191.8,1182.77,4086180096,9.03,7.3,-1.43,0.050061457
7-Apr-10,1188.23,1182.45,1189.6,1177.25,5101429760,12.35,2.22,-1.21,0.199012769
8-Apr-10,1181.75,1186.44,1188.55,1175.12,4726969856,13.43,-6.48,-0.7,-0.079217747
9-Apr-10,1187.47,1194.37,1194.66,1187.15,4511569920,7.51,5.72,1.03,-0.047743898
12-Apr-10,1194.94,1196.48,1199.2,1194.71,4607090176,4.49,7.47,0.57,0.020733316
13-Apr-10,1195.94,1197.3,1199.04,1188.82,5403579904,10.22,1,-0.54,0.147400379
14-Apr-10,1198.69,1210.65,1210.65,1198.69,5760039936,11.96,2.75,1.39,0.061884993
15-Apr-10,1210.77,1211.67,1213.92,1208.5,5995330048,5.42,12.08,0.12,0.039245564
16-Apr-10,1210.17,1192.13,1210.17,1186.77,8108470272,23.4,-0.6,-1.5,0.260608987
19-Apr-10,1192.06,1197.52,1197.87,1183.68,6597740032,14.19,-18.11,-0.07,-0.228976927
20-Apr-10,1199.04,1207.17,1208.58,1199.04,5316590080,9.54,6.98,1.52,-0.240972114
21-Apr-10,1207.16,1205.94,1210.99,1198.85,5724310016,12.14,8.12,-0.01,0.07122604
22-Apr-10,1202.52,1208.67,1210.27,1190.19,6035780096,20.08,-4.64,-3.42,0.051603948
23-Apr-10,1207.87,1217.28,1217.28,1205.1,5326060032,12.18,5.35,-0.8,-0.133254237
26-Apr-10,1217.07,1212.05,1219.8,1211.07,5647759872,8.73,9.2,-0.21,0.056960609
27-Apr-10,1209.92,1183.71,1211.38,1181.62,7454539776,29.76,-7.15,-2.13,0.242373099
28-Apr-10,1184.59,1191.36,1195.05,1181.81,6342309888,13.24,-25.33,0.88,-0.175366689
29-Apr-10,1193.3,1206.78,1209.36,1193.3,6059409920,16.06,8.71,1.94,-0.046687709
30-Apr-10,1206.77,1186.69,1207.99,1186.32,6048260096,21.67,13.47,-0.01,-0.001843476
3-May-10,1188.58,1202.26,1205.13,1188.58,4938050048,16.55,-18.19,1.89,-0.224827622
4-May-10,1197.5,1173.6,1197.5,1168.12,6594719744,29.38,8.92,-4.76,0.251211539
5-May-10,1169.24,1165.87,1175.94,1158.15,5345739776,17.79,-28.26,-4.36,-0.233640248
6-May-10,1164.38,1128.15,1167.58,1065.79,8499845632,101.79,-4.86,-1.49,0.371078016
7-May-10,1127.04,1110.88,1135.13,1094.15,7908571136,40.98,-37.34,-1.11,-0.074763758
10-May-10,1122.27,1159.73,1163.85,1122.27,5894190592,41.58,-4.77,11.39,-0.341756941
11-May-10,1156.39,1155.79,1170.48,1147.71,4757018112,22.77,34.12,-3.34,-0.239051535
12-May-10,1155.43,1171.67,1172.87,1155.43,4303021056,17.44,-0.96,-0.36,-0.105506585
13-May-10,1170.04,1157.43,1173.57,1156.14,3991357440,17.43,14.61,-1.63,-0.078084617
14-May-10,1157.18,1135.68,1157.19,1126.14,5020334080,31.05,-12.86,-0.25,0.204961786
17-May-10,1136.52,1136.94,1141.88,1114.96,4800825856,26.92,-20.66,0.84,-0.045723013
18-May-10,1138.78,1120.8,1148.66,1117.2,5095633408,31.46,2.26,1.84,0.057854937
19-May-10,1119.57,1115.05,1124.27,1100.66,5459280384,23.61,-19.21,-1.23,0.066610789
20-May-10,1107.34,1071.59,1107.34,1071.58,6804612608,35.76,-12.23,-7.71,0.197708863
21-May-10,1067.26,1087.69,1090.16,1055.9,6898945024,34.26,-40.08,-4.33,0.013673455
24-May-10,1084.78,1073.65,1089.95,1072.7,4342348288,17.25,17.52,-2.91,-0.588759023
25-May-10,1067.42,1074.03,1074.75,1040.78,6034440704,33.97,-17.36,-6.23,0.28040584
26-May-10,1075.51,1067.95,1090.75,1065.59,5942965248,25.16,8.09,1.48,-0.015392225
27-May-10,1074.27,1103.06,1103.52,1074.27,4512457728,29.25,-1.24,6.32,-0.317012946
28-May-10,1102.59,1089.41,1102.59,1084.78,4119971840,17.81,28.32,-0.47,-0.095264216
1-Jun-10,1087.3,1070.71,1094.77,1069.89,4233958912,24.88,-15.29,-2.11,0.026922102
2-Jun-10,1073.01,1098.38,1098.56,1072.03,4050759680,26.53,-14.29,2.3,-0.045225895
3-Jun-10,1098.82,1102.83,1105.67,1091.81,3976068608,13.86,25.81,0.44,-0.018785157
4-Jun-10,1098.43,1064.88,1098.43,1060.5,5272601088,37.93,-0.39,-4.4,0.245899976
7-Jun-10,1065.84,1050.47,1071.36,1049.86,4641607680,21.5,-32.59,0.96,-0.135942857
8-Jun-10,1050.81,1062,1063.15,1042.17,5141008384,20.98,-15.03,0.34,0.097140613
9-Jun-10,1062.75,1055.69,1077.74,1052.25,4999515648,25.49,11.94,0.75,-0.028301289
10-Jun-10,1058.77,1086.84,1087.85,1058.77,4223705088,29.08,-3.98,3.08,-0.183680097
11-Jun-10,1082.65,1091.6,1092.25,1077.12,3299004160,15.13,23.88,-4.19,-0.280296988
14-Jun-10,1095,1089.63,1105.91,1089.03,3410038016,16.88,12.35,3.4,0.032560885
15-Jun-10,1091.21,1115.23,1115.59,1091.21,3697936640,24.38,-3.79,1.58,0.077853855
16-Jun-10,1114.02,1114.61,1118.74,1107.13,3393684480,11.61,22.81,-1.21,-0.089652459
17-Jun-10,1115.98,1116.04,1117.72,1105.87,3523781888,11.85,1.96,1.37,0.036919824
18-Jun-10,1116.16,1117.51,1121.01,1113.93,3881388800,7.08,0.18,0.12,0.092133752
21-Jun-10,1122.79,1113.2,1131.23,1108.24,3476544512,22.99,6.63,5.28,-0.116450195
22-Jun-10,1113.9,1095.31,1118.5,1094.18,3527638016,24.32,-8.89,0.7,0.014483772
23-Jun-10,1095.57,1092.04,1099.64,1085.31,3682042112,14.33,-18.33,0.26,0.041934364
24-Jun-10,1090.93,1073.69,1090.93,1071.6,4146615296,19.33,-4.64,-1.11,0.112036722
25-Jun-10,1075.1,1076.76,1083.56,1067.89,5685122048,15.67,-15.83,1.41,0.270619828
28-Jun-10,1077.5,1074.57,1082.6,1071.45,3412819968,11.15,2.4,0.74,-0.665813638
29-Jun-10,1071.1,1041.24,1071.1,1035.18,5306515968,35.92,-6.4,-3.47,0.356862395
30-Jun-10,1040.56,1030.71,1048.08,1028.33,4381456384,19.75,-30.54,-0.68,-0.211130616
1-Jul-10,1031.1,1027.37,1033.58,1010.91,5445166080,22.67,-9.46,0.39,0.195349358
2-Jul-10,1027.65,1022.58,1032.95,1015.93,3291828992,17.02,-3.45,0.28,-0.654146097
6-Jul-10,1028.09,1028.06,1042.5,1018.35,4021683456,24.15,0.44,5.51,0.181479838
7-Jul-10,1028.54,1060.27,1060.89,1028.54,4178165248,32.35,0.45,0.48,0.037452275
8-Jul-10,1062.92,1070.25,1071.25,1058.24,3818173440,13.01,34.38,2.65,-0.094283776
9-Jul-10,1070.5,1077.96,1078.16,1068.1,2919744256,10.06,7.58,0.25,-0.307708178
12-Jul-10,1077.23,1078.75,1080.78,1070.45,2913463552,10.33,6.73,-0.73,-0.002155752
13-Jul-10,1080.65,1095.34,1099.46,1080.65,4004365568,18.81,3.42,1.9,0.272428178
14-Jul-10,1095.61,1095.17,1099.08,1087.68,3610198272,11.4,14.96,0.27,-0.10918162
15-Jul-10,1094.46,1096.48,1098.66,1080.53,3904782080,18.13,-1.15,-0.71,0.075441805
16-Jul-10,1093.85,1064.88,1093.85,1063.32,4801893888,30.53,-0.61,-2.63,0.18682458
19-Jul-10,1066.85,1071.25,1074.7,1061.11,3526535680,13.59,-27,1.97,-0.361646194
20-Jul-10,1064.53,1083.48,1083.94,1056.88,3978723072,27.06,-2.32,-6.72,0.113651386
21-Jul-10,1086.67,1069.59,1088.96,1065.25,4164918784,23.71,22.14,3.19,0.044705725
22-Jul-10,1072.14,1093.67,1097.5,1072.14,4126588416,25.36,-14.53,2.55,-0.009288634
23-Jul-10,1092.17,1102.66,1103.73,1087.88,3877972736,15.85,20.03,-1.5,-0.064109703
26-Jul-10,1102.89,1115.01,1115.01,1101.3,3401113088,13.71,10.72,0.23,-0.140206937
27-Jul-10,1117.36,1113.84,1120.95,1109.78,3949238272,11.17,14.47,2.35,0.138792634
28-Jul-10,1112.84,1106.13,1114.66,1103.11,3372256000,11.55,-4.52,-1,-0.171096818
29-Jul-10,1108.07,1101.53,1115.9,1092.82,4065637120,23.08,-4.77,1.94,0.170546731
30-Jul-10,1098.44,1101.6,1106.44,1088.01,3559977216,18.43,-9.63,-3.09,-0.142040208
2-Aug-10,1107.53,1125.86,1127.3,1107.53,3491944704,19.77,9.09,5.93,-0.0194827
3-Aug-10,1125.34,1120.46,1125.44,1116.76,3306420736,8.68,17.81,-0.52,-0.056110212
4-Aug-10,1121.06,1127.24,1128.75,1119.46,3329163520,9.29,-4.28,0.6,0.006831381
5-Aug-10,1125.78,1125.81,1126.56,1118.81,2855106560,7.75,4.72,-1.46,-0.166038272
6-Aug-10,1122.07,1121.64,1123.06,1107.17,3187447552,15.89,-3.71,-3.74,0.104265556
9-Aug-10,1122.8,1127.79,1129.24,1120.91,2787515392,8.33,0.73,1.16,-0.143472628
10-Aug-10,1122.92,1121.06,1127.16,1111.58,3495174400,15.58,0.12,-4.87,0.202467439
11-Aug-10,1116.89,1089.47,1116.89,1088.55,3966967808,28.34,-6.03,-4.17,0.118930486
12-Aug-10,1081.48,1083.61,1086.72,1076.69,3633155584,10.03,-35.41,-7.99,-0.091879419
13-Aug-10,1082.22,1079.25,1086.25,1079,2663313664,7.25,0.74,-1.39,-0.364148592
16-Aug-10,1077.49,1079.38,1082.62,1069.49,2589711616,13.13,-4.73,-1.76,-0.028420944
17-Aug-10,1081.16,1092.54,1100.14,1081.16,3378307584,18.98,3.67,1.78,0.233429298
18-Aug-10,1092.08,1094.16,1099.77,1085.76,3245234688,14.01,10.92,-0.46,-0.041005631
19-Aug-10,1092.44,1075.63,1092.44,1070.66,3941771008,21.78,0.36,-1.72,0.176706439
20-Aug-10,1075.63,1071.69,1075.63,1063.91,3451371008,11.72,-16.81,0,-0.142088462
23-Aug-10,1073.36,1067.36,1081.58,1067.08,2912427776,14.5,-2.27,1.67,-0.185049475
24-Aug-10,1063.2,1051.87,1063.2,1046.68,3863085312,16.52,-10.16,-4.16,0.246087637
25-Aug-10,1048.98,1055.33,1059.38,1039.83,3763407872,19.55,-14.22,-2.89,-0.026485952
26-Aug-10,1056.28,1047.22,1061.45,1045.4,3191529472,16.05,7.3,0.95,-0.179186313
27-Aug-10,1049.27,1064.59,1065.21,1039.7,3634069248,25.51,-7.01,2.05,0.121775273
30-Aug-10,1062.9,1048.92,1064.4,1048.79,2638118656,15.61,13.63,-1.69,-0.377523046
31-Aug-10,1046.88,1049.33,1055.14,1040.88,3980733952,14.26,-16.02,-2.04,0.337278329
1-Sep-10,1049.72,1080.29,1081.3,1049.72,3901788672,31.58,2.84,0.39,-0.0202331
2-Sep-10,1080.66,1090.1,1090.1,1080.39,3081915648,9.71,30.94,0.37,-0.266027081
3-Sep-10,1093.61,1104.51,1105.1,1093.61,2976884224,11.49,12.95,3.51,-0.035282334
7-Sep-10,1102.6,1091.84,1102.6,1091.15,2804453376,11.45,8.99,-1.91,-0.061484655
8-Sep-10,1092.36,1098.87,1103.26,1092.36,2972467456,10.9,-10.24,0.52,0.056523438
9-Sep-10,1101.15,1104.18,1110.27,1101.15,2956465664,9.12,8.79,2.28,-0.005412473
10-Sep-10,1104.57,1109.55,1110.88,1103.92,2618010368,6.96,3.42,0.39,-0.129279586
13-Sep-10,1113.38,1121.9,1123.87,1113.38,3309057792,10.49,8.81,3.83,0.208835103
14-Sep-10,1121.16,1121.1,1127.36,1115.58,3287773696,11.78,7.78,-0.74,-0.006473711
15-Sep-10,1119.43,1125.07,1126.46,1114.63,3008001280,11.83,-1.73,-1.67,-0.093009407
16-Sep-10,1123.89,1124.66,1125.44,1118.88,3025791232,6.56,4.46,-1.18,0.005879438
17-Sep-10,1126.39,1125.59,1131.47,1122.43,4213282304,9.04,2.5,1.73,0.281844649
20-Sep-10,1126.57,1142.71,1144.86,1126.57,3102815744,18.29,0.18,0.98,-0.357889946
21-Sep-10,1142.82,1139.78,1148.59,1136.22,3547354368,12.37,16.25,0.11,0.125315539
22-Sep-10,1139.49,1134.28,1144.38,1131.58,3542698496,12.8,-3.33,-0.29,-0.001314216
23-Sep-10,1131.1,1124.83,1136.77,1122.79,3267862784,13.98,-8.39,-3.18,-0.084102586
24-Sep-10,1131.69,1148.67,1148.9,1131.69,3401735936,17.21,0.59,6.86,0.039354363
27-Sep-10,1148.64,1142.16,1149.92,1142,2832130560,7.92,16.95,-0.03,-0.20112257
28-Sep-10,1142.31,1147.7,1150,1132.09,3255310080,17.91,-6.33,0.15,0.129996685
29-Sep-10,1146.75,1144.73,1148.63,1140.26,3339047936,8.37,4.44,-0.95,0.025078363
30-Sep-10,1145.97,1141.2,1157.16,1136.08,3661455104,21.08,-0.78,1.24,0.088054382
1-Oct-10,1143.49,1146.24,1150.3,1139.42,3586079744,10.88,-2.48,2.29,-0.021018874
4-Oct-10,1144.96,1137.03,1148.16,1131.87,3125496064,16.29,1.47,-1.28,-0.147363385
5-Oct-10,1140.68,1160.75,1162.76,1140.68,4074697984,22.08,-4.28,3.65,0.232950251
6-Oct-10,1159.81,1159.97,1162.33,1154.85,3422677760,7.48,19.13,-0.94,-0.190500032
7-Oct-10,1161.57,1158.06,1163.87,1151.41,3226002176,12.46,1.76,1.6,-0.060965732
8-Oct-10,1158.36,1165.15,1167.73,1155.58,3254345984,12.15,-3.21,0.3,0.008709525
11-Oct-10,1165.32,1165.32,1168.68,1162.02,2487344896,6.66,6.96,0.17,-0.308361373
12-Oct-10,1164.28,1169.77,1172.58,1155.71,3593704192,16.87,-1.04,-1.04,0.307860424
13-Oct-10,1171.32,1178.1,1184.38,1171.32,4469820416,13.06,7.04,1.55,0.19600703
14-Oct-10,1177.82,1173.81,1178.89,1166.71,4487417856,12.18,6.5,-0.28,0.003921507
15-Oct-10,1177.47,1176.19,1181.2,1167.12,5224183296,14.08,-0.35,3.66,0.141029784
18-Oct-10,1176.83,1184.71,1185.53,1174.55,4061678080,10.98,-0.64,0.64,-0.286213036
19-Oct-10,1178.64,1165.9,1178.64,1159.71,4700523008,18.93,1.81,-6.07,0.135909329
20-Oct-10,1166.74,1178.17,1182.94,1166.74,4286526464,16.2,-11.9,0.84,-0.096580891
21-Oct-10,1179.82,1180.26,1189.43,1171.17,3910238976,18.26,13.08,1.65,-0.096231328
22-Oct-10,1180.52,1183.08,1183.93,1178.99,2773475328,4.94,0.7,0.26,-0.409869753
25-Oct-10,1184.74,1185.62,1196.14,1184.74,3649906432,11.4,4.22,1.66,0.240124266
26-Oct-10,1184.88,1185.64,1187.11,1177.72,3502213120,9.39,0.14,-0.74,-0.042171423
27-Oct-10,1183.84,1182.45,1183.84,1171.7,3582651648,12.14,-1.04,-1.8,0.022452233
28-Oct-10,1184.47,1183.78,1189.53,1177.1,3371780864,12.43,0.63,2.02,-0.062539884
29-Oct-10,1183.87,1183.26,1185.46,1179.7,3107671040,5.76,-0.6,0.09,-0.084986416
1-Nov-10,1185.71,1184.38,1195.81,1177.65,2944575232,18.16,1.84,2.45,-0.055388569
2-Nov-10,1187.86,1193.57,1195.88,1187.86,3007564800,8.02,2.15,3.48,0.020943711
3-Nov-10,1193.79,1197.96,1198.3,1183.56,3536006400,14.74,5.93,0.22,0.149445883
4-Nov-10,1198.34,1221.06,1221.25,1198.34,4624839168,22.91,4.55,0.38,0.235431488
5-Nov-10,1221.2,1225.85,1227.08,1220.29,4667426304,6.79,22.86,0.14,0.00912433
8-Nov-10,1223.24,1223.25,1224.57,1217.55,3191424256,7.02,2.04,-2.61,-0.462490076
9-Nov-10,1223.59,1213.4,1226.84,1208.94,3689835776,17.9,0.35,0.34,0.135076884
10-Nov-10,1213.14,1218.71,1218.75,1204.33,3580416000,14.42,-10.45,-0.26,-0.030560632
11-Nov-10,1213.04,1213.54,1215.45,1204.49,3695568384,10.96,-0.1,-5.67,0.031159587
12-Nov-10,1209.07,1199.21,1210.5,1194.08,3642575872,16.42,-3.97,-4.47,-0.014548087
15-Nov-10,1200.44,1197.75,1207.43,1197.15,3035507712,10.28,-8.63,1.23,-0.199989003
16-Nov-10,1194.79,1178.34,1194.79,1173,4199524608,21.79,-5.65,-2.96,0.277178253
17-Nov-10,1178.33,1178.59,1183.56,1175.82,3232510464,7.74,-16.46,-0.01,-0.299152672
18-Nov-10,1183.75,1196.69,1200.29,1183.75,3682736384,16.54,5.42,5.16,0.122253095
19-Nov-10,1196.12,1199.73,1199.97,1189.44,3185895168,10.53,12.37,-0.57,-0.155950271
22-Nov-10,1198.07,1197.84,1198.94,1184.58,3222398464,14.36,1.95,-1.66,0.01132799
23-Nov-10,1192.51,1180.73,1192.51,1176.91,3343646976,15.6,-5.56,-5.33,0.036262355
24-Nov-10,1183.7,1198.35,1198.62,1183.7,2665759744,14.92,-8.81,2.97,-0.254294196
26-Nov-10,1194.16,1189.4,1194.16,1186.93,1144927616,7.23,10.46,-4.19,-1.32832164
29-Nov-10,1189.08,1187.76,1190.34,1173.64,2901864448,16.7,-5.08,-0.32,0.605451034
30-Nov-10,1182.96,1180.55,1187.4,1174.14,3936958720,13.26,-6.12,-4.8,0.262917228
1-Dec-10,1186.6,1206.07,1207.61,1186.6,3852565248,21.01,3.64,6.05,-0.021905787
2-Dec-10,1206.81,1221.53,1221.89,1206.81,4119348736,15.08,20.21,0.74,0.064763511
3-Dec-10,1219.93,1224.71,1225.57,1216.82,3079353088,8.75,13.12,-1.6,-0.337731861
6-Dec-10,1223.87,1223.12,1225.8,1220.67,2909187840,5.13,3.94,-0.84,-0.058492355
7-Dec-10,1227.25,1223.75,1235.05,1223.25,6423774208,11.8,3.38,4.13,0.547121716
8-Dec-10,1225.02,1228.28,1228.93,1219.5,3745575168,9.43,-2.23,1.27,-0.715030114
9-Dec-10,1230.14,1233,1234.71,1226.85,3620386816,7.86,5.12,1.86,-0.034578723
10-Dec-10,1233.85,1240.4,1240.4,1232.58,3691870464,7.82,3.71,0.85,0.019362447
13-Dec-10,1242.52,1240.46,1246.73,1240.34,3730065152,6.39,8.67,2.12,0.010239684
14-Dec-10,1241.84,1241.59,1246.59,1238.17,3506919424,8.42,-0.68,1.38,-0.063630127
15-Dec-10,1241.58,1235.23,1244.25,1234.01,3631970816,10.24,-0.26,-0.01,0.034430726
16-Dec-10,1236.34,1242.87,1243.75,1232.85,3616677888,10.9,-5.24,1.11,-0.004228446
17-Dec-10,1243.63,1243.91,1245.81,1239.87,4813850624,5.94,7.29,0.76,0.24869337
20-Dec-10,1245.76,1247.08,1250.2,1241.51,2921865216,8.69,2.13,1.85,-0.647526586
21-Dec-10,1249.43,1254.6,1255.82,1249.43,2821418496,6.39,3.67,2.35,-0.035601496
22-Dec-10,1254.94,1258.84,1259.39,1254.94,2883098624,4.45,5.51,0.34,0.021393693
23-Dec-10,1257.53,1256.77,1258.59,1254.05,1936968064,4.54,2.59,-1.31,-0.488459556
27-Dec-10,1254.66,1257.54,1258.43,1251.48,1640616832,6.95,-2.87,-2.11,-0.180634031
28-Dec-10,1259.1,1258.51,1259.9,1256.22,1645443072,3.68,4.44,1.56,0.002933094
29-Dec-10,1258.78,1259.78,1262.6,1258.78,1502359936,3.82,-0.32,0.27,-0.095238919
30-Dec-10,1259.44,1257.88,1261.09,1256.32,1401158528,4.77,0.66,-0.34,-0.072226951
31-Dec-10,1256.76,1257.64,1259.34,1254.19,1409746560,5.15,-2.68,-1.12,0.006091898
3-Jan-11,1257.62,1271.89,1276.17,1257.62,3610102528,18.55,0.86,-0.02,0.609499578
4-Jan-11,1272.95,1270.2,1274.12,1262.66,3741966848,11.46,15.33,1.06,0.035239307
5-Jan-11,1268.78,1276.56,1277.63,1265.36,3934708480,12.27,-4.17,-1.42,0.048984984
6-Jan-11,1275.47,1273.85,1278.17,1270.43,4182947840,7.74,6.69,-1.09,0.059345555
7-Jan-11,1274.41,1271.5,1276.83,1261.7,4217627904,15.13,-1.06,0.56,0.008222647
10-Jan-11,1270.84,1269.75,1271.52,1262.18,3456850176,9.34,-3.57,-0.66,-0.220078305
11-Jan-11,1272.58,1274.48,1277.25,1269.62,3231317504,7.63,1.74,2.83,-0.069795887
12-Jan-11,1275.65,1285.96,1286.87,1275.65,3469369600,11.22,3.07,1.17,0.068615375
13-Jan-11,1285.78,1283.76,1286.7,1280.47,3609065472,6.23,10.13,-0.18,0.038706938
14-Jan-11,1282.9,1293.24,1293.24,1281.24,4048002560,12,-2.88,-0.86,0.108433007
18-Jan-11,1293.22,1295.02,1296.06,1290.16,4673639424,5.9,10.32,-0.02,0.133865026
19-Jan-11,1294.52,1281.92,1294.6,1278.92,3833358848,15.68,1.3,-0.5,-0.21920217
20-Jan-11,1280.85,1280.26,1283.35,1271.26,4127950848,12.09,-13.67,-1.07,0.071365191
21-Jan-11,1283.63,1283.35,1291.21,1282.07,4053599232,9.14,2.78,3.37,-0.018342123
24-Jan-11,1283.29,1290.84,1291.93,1282.47,3309618688,9.46,-0.34,-0.06,-0.224793432
25-Jan-11,1288.17,1291.18,1291.26,1281.07,3831424256,10.19,4.88,-2.67,0.136191018
26-Jan-11,1291.97,1296.63,1299.74,1291.97,3726699008,7.77,3.8,0.79,-0.028101343
27-Jan-11,1297.51,1299.54,1301.29,1294.41,3563005184,6.88,5.54,0.88,-0.045942629
28-Jan-11,1299.63,1276.34,1302.67,1275.1,4586747392,27.57,2.12,0.09,0.223195681
31-Jan-11,1276.5,1286.12,1287.17,1276.5,3504980480,10.67,-23.13,0.16,-0.308637072
1-Feb-11,1289.14,1307.59,1308.86,1289.14,3825160192,19.72,12.64,3.02,0.083703609
2-Feb-11,1305.91,1304.03,1307.61,1302.62,3259014400,4.99,16.77,-1.68,-0.173716873
3-Feb-11,1302.77,1307.1,1308.6,1294.83,3542350336,13.77,-3.14,-1.26,0.079985295
4-Feb-11,1307.01,1310.87,1311,1301.67,3215349248,9.33,4.24,-0.09,-0.101700022
7-Feb-11,1311.85,1319.05,1322.85,1311.85,3252561920,11,4.84,0.98,0.011441034
8-Feb-11,1318.76,1324.57,1324.87,1316.03,3000991744,8.84,6.91,-0.29,-0.083829013
9-Feb-11,1322.48,1320.88,1324.54,1314.89,3159405568,9.65,3.72,-2.09,0.050140389
10-Feb-11,1318.13,1321.87,1322.78,1311.74,3803203840,11.04,-4.35,-2.75,0.169277877
11-Feb-11,1318.66,1329.15,1330.79,1316.08,3307503872,14.71,0.53,-3.21,-0.149871319
14-Feb-11,1328.73,1332.32,1332.96,1326.9,2909657856,6.06,10.07,-0.42,-0.13673292
15-Feb-11,1330.43,1328.01,1330.43,1324.61,3095061504,5.82,1.7,-1.89,0.059903058
16-Feb-11,1329.51,1336.32,1337.61,1329.51,3368392960,8.1,-0.92,1.5,0.081145953
17-Feb-11,1334.37,1340.43,1341.5,1331,3042263296,10.5,4.86,-1.95,-0.107199684
18-Feb-11,1340.38,1343.01,1344.07,1338.12,3129332736,5.95,6.01,-0.05,0.027823644
22-Feb-11,1338.91,1315.44,1338.91,1312.33,4350332928,26.58,-1.47,-4.1,0.280668218
23-Feb-11,1315.44,1307.4,1317.91,1299.55,4571943936,18.36,-23.47,0,0.048471943
24-Feb-11,1307.47,1306.1,1310.91,1294.26,3965972736,16.65,-7.97,0.07,-0.152792578
25-Feb-11,1307.34,1319.88,1320.61,1307.34,2965351424,13.27,-0.13,1.24,-0.337437682
